0	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol	Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName
ENSMUSG00000081494	6.76886262	-0.02649565	0.304060339	0.8196599	0.898986127	RP24-87G15.1	chr2	149670477	149670878	2:149670477-149670878	.	.	149670477	149670878	0	1	401	149670476	cluster_3	Distal Intergenic	2	149743175	149744161	987	1	ENSMUST00000118417	-72297	ENSMUSG00000081494
ENSMUSG00000081564	8.032862378	-0.004173732	0.309179516	0.965591077	0.982062798	RP23-75J13.3	chr6	29755930	29756331	6:29755930-29756331	.	.	29755930	29756331	0	1	401	29755928	cluster_3	Intron (ENSMUST00000001812/ENSMUSG00000001761, intron 6 of 11)	6	29750761	29751125	365	1	ENSMUST00000119868	5170	ENSMUSG00000081564
ENSMUSG00000081629	6.017047389	0.027829474	0.30088349	0.823610315	0.901407189	Eif3s6-ps1	chr11	9630159	9630560	11:9630159-9630560	.	.	9630159	9630560	0	1	401	9630150	cluster_1	Intron (ENSMUST00000042740/ENSMUSG00000004668, intron 58 of 61)	11	9737152	9737621	470	2	ENSMUST00000117907	107061	ENSMUSG00000081629
ENSMUSG00000081642	3.654409459	0.021650537	0.317891167	0.794478244	0	RP23-392D9.1	chr2	57565288	57565689	2:57565288-57565689	.	.	57565288	57565689	0	1	401	57565283	cluster_3	Distal Intergenic	2	57628989	57629228	240	2	ENSMUST00000120373	63539	ENSMUSG00000081642
ENSMUSG00000081679	1.711433217	0.006615878	0.320481799	0.927714098	0	RP23-378L22.3	chr4	16101530	16101931	4:16101530-16101931	.	.	16101530	16101931	0	1	401	16101529	cluster_3	Distal Intergenic	4	16120759	16120888	130	2	ENSMUST00000117437	18957	ENSMUSG00000081679
ENSMUSG00000081733	2.387730085	0.135447569	0.355093863	0.143776526	0	RP23-101O16.3	chr4	99083902	99084303	4:99083902-99084303	.	.	99083902	99084303	0	1	401	99083893	cluster_3	Intron (ENSMUST00000075836/ENSMUSG00000028556, intron 2 of 47)	4	99103060	99103778	719	2	ENSMUST00000119478	19475	ENSMUSG00000081733
ENSMUSG00000081740	13.41926774	0.221654127	0.320302006	0.214409204	0.385262372	RP23-169M4.2	chr2	157496578	157496979	2:157496578-157496979	.	.	157496578	157496979	0	1	401	157496577	cluster_3	Distal Intergenic	2	157521696	157522028	333	2	ENSMUST00000172543	25049	ENSMUSG00000081740
ENSMUSG00000081819	2.784897041	0.009909506	0.313736928	0.915123222	0	RP23-104G20.2	chr4	105394332	105394733	4:105394332-105394733	.	.	105394332	105394733	0	1	401	105394331	cluster_1	Distal Intergenic	4	105374454	105374946	493	2	ENSMUST00000118507	-19387	ENSMUSG00000081819
ENSMUSG00000081895	24.83391522	0.121044913	0.250455196	0.476627838	0.64649928	Rpl17-ps10	chr7	72576500	72576901	7:72576500-72576901	.	.	72576500	72576901	0	1	401	72576493	cluster_3	Distal Intergenic	7	72648757	72649311	555	2	ENSMUST00000119383	72410	ENSMUSG00000081895
ENSMUSG00000081920	1.15304003	0.000636478	0.327375139	0.971997587	0	AC121131.7	chr8	19610946	19611347	8:19610946-19611347	.	.	19610946	19611347	0	1	401	19610945	cluster_1	Distal Intergenic	8	19579942	19580532	591	1	ENSMUST00000119098	31005	ENSMUSG00000081920
ENSMUSG00000081953	3.857556027	0.202824676	0.397239769	0.085173499	0	RP23-178D3.1	chr4	48342719	48343120	4:48342719-48343120	.	.	48342719	48343120	0	1	401	48342715	cluster_3	Promoter (2-3kb)	4	48344215	48345230	1016	2	ENSMUST00000118949	2110	ENSMUSG00000081953
ENSMUSG00000081992	23.52495303	0.311787372	0.302351356	0.11192553	0.244586966	RP23-14N22.2	chr2	34531688	34532089	2:34531688-34532089	.	.	34531688	34532089	0	1	401	34531685	cluster_1	Intron (ENSMUST00000124443/ENSMUSG00000038696, intron 5 of 10)	2	34564999	34565796	798	1	ENSMUST00000119822	-32910	ENSMUSG00000081992
ENSMUSG00000081999	79.66189406	0.136679413	0.205542217	0.401120619	0.581542965	RP23-328P7.1	chr2	42013687	42014088	2:42013687-42014088	.	.	42013687	42014088	0	1	401	42013683	cluster_1	Intron (ENSMUST00000052550/ENSMUSG00000049252, intron 2 of 90)	2	41987473	41988829	1357	2	ENSMUST00000120980	-24859	ENSMUSG00000081999
ENSMUSG00000082013	4.867338732	0.136594309	0.343477552	0.233173969	0.407013221	RP23-340A13.2	chr2	5454896	5455297	2:5454896-5455297	.	.	5454896	5455297	0	1	401	5454891	cluster_1	Intron (ENSMUST00000044009/ENSMUSG00000039145, intron 2 of 10)	2	5603571	5604161	591	1	ENSMUST00000117145	-148274	ENSMUSG00000082013
ENSMUSG00000082013	4.867338732	0.136594309	0.343477552	0.233173969	0.407013221	RP23-340A13.2	chr2	5533958	5534359	2:5533958-5534359	.	.	5533958	5534359	0	1	401	5533953	cluster_3	Intron (ENSMUST00000044009/ENSMUSG00000039145, intron 2 of 10)	2	5603571	5604161	591	1	ENSMUST00000117145	-69212	ENSMUSG00000082013
ENSMUSG00000082013	4.867338732	0.136594309	0.343477552	0.233173969	0.407013221	RP23-340A13.2	chr2	5577772	5578173	2:5577772-5578173	.	.	5577772	5578173	0	1	401	5577767	cluster_3	Intron (ENSMUST00000044009/ENSMUSG00000039145, intron 1 of 10)	2	5603571	5604161	591	1	ENSMUST00000117145	-25398	ENSMUSG00000082013
ENSMUSG00000082061	14.6062666	0.366888733	0.446523471	0.070009063	0.174720837	RP23-321M16.1	chr4	105579448	105579849	4:105579448-105579849	.	.	105579448	105579849	0	1	401	105579447	cluster_1	Promoter (1-2kb)	4	105578340	105578940	601	1	ENSMUST00000121621	1109	ENSMUSG00000082061
ENSMUSG00000082114	1.381900502	-0.032356819	0.3256423	0.689059951	0	RP23-139F8.1	chr2	48752261	48752662	2:48752261-48752662	.	.	48752261	48752662	0	1	401	48752257	cluster_3	Distal Intergenic	2	48809587	48810555	969	2	ENSMUST00000121234	57893	ENSMUSG00000082114
ENSMUSG00000082127	75.46263808	0.289360925	0.277728949	0.125171153	0.264719295	RP23-34C18.1	chr2	64496362	64496763	2:64496362-64496763	.	.	64496362	64496763	0	1	401	64496356	cluster_1	Distal Intergenic	2	64474745	64474957	213	2	ENSMUST00000121365	-21406	ENSMUSG00000082127
ENSMUSG00000082272	47.59607342	0.207411242	0.361480452	0.164189145	0.320349365	RP23-185J21.1	chr11	111230784	111231185	11:111230784-111231185	.	.	111230784	111231185	0	1	401	111230783	cluster_1	Distal Intergenic	11	111276100	111276931	832	1	ENSMUST00000121873	-44915	ENSMUSG00000082272
ENSMUSG00000082348	4.628497017	0.040878547	0.30450814	0.73511953	0.845292395	RP23-214P11.2	chr4	110529798	110530199	4:110529798-110530199	.	.	110529798	110530199	0	1	401	110529797	cluster_2	Intron (ENSMUST00000106589/ENSMUSG00000061298, intron 1 of 2)	4	110512771	110513732	962	2	ENSMUST00000121546	-16067	ENSMUSG00000082348
ENSMUSG00000082390	2.691675516	-0.045314186	0.324287183	0.533081839	0	RP23-287B6.5	chr11	40581337	40581738	11:40581337-40581738	.	.	40581337	40581738	0	1	401	40581333	cluster_3	Distal Intergenic	11	40569317	40570525	1209	2	ENSMUST00000120460	-10813	ENSMUSG00000082390
ENSMUSG00000082420	3.42610694	0.034187437	0.316485987	0.708220168	0	AC158994.1	chr5	66850674	66851075	5:66850674-66851075	.	.	66850674	66851075	0	1	401	66850668	cluster_1	Intron (ENSMUST00000101164/ENSMUSG00000037736, intron 1 of 25)	5	66890364	66890884	521	1	ENSMUST00000121056	-39289	ENSMUSG00000082420
ENSMUSG00000082420	3.42610694	0.034187437	0.316485987	0.708220168	0	AC158994.1	chr5	66859492	66859893	5:66859492-66859893	.	.	66859492	66859893	0	1	401	66859486	cluster_3	Intron (ENSMUST00000101164/ENSMUSG00000037736, intron 2 of 25)	5	66890364	66890884	521	1	ENSMUST00000121056	-30471	ENSMUSG00000082420
ENSMUSG00000082585	14.69727455	0.278974825	0.36233581	0.136893394	0.281316456	AC118627.1	chr15	74214092	74214493	15:74214092-74214493	.	.	74214092	74214493	0	1	401	74214085	cluster_3	Distal Intergenic	15	74093183	74094402	1220	2	ENSMUST00000180186	-119691	ENSMUSG00000082585
ENSMUSG00000082674	63.21122896	0.273361947	0.270171264	0.141803495	0.288266798	RP23-151N17.1	chr4	27798675	27799076	4:27798675-27799076	.	.	27798675	27799076	0	1	401	27798673	cluster_3	Distal Intergenic	4	27867149	27867655	507	2	ENSMUST00000117094	68579	ENSMUSG00000082674
ENSMUSG00000082705	21.60762273	0.194340005	0.375230902	0.126694998	0.267116108	AC122915.2	chr5	72064073	72064474	5:72064073-72064474	.	.	72064073	72064474	0	1	401	72064066	cluster_3	Intron (ENSMUST00000031122/ENSMUSG00000029212, intron 5 of 8)	5	72047205	72047579	375	1	ENSMUST00000118662	16869	ENSMUSG00000082705
ENSMUSG00000082861	1.581827226	0.037324213	0.324175088	0.58733194	0	RP23-45H23.1	chr13	28847447	28847848	13:28847447-28847848	.	.	28847447	28847848	0	1	401	28847445	cluster_1	Intron (ENSMUST00000148885/ENSMUSG00000085936, intron 2 of 7)	13	28836875	28837724	850	1	ENSMUST00000118838	10573	ENSMUSG00000082861
ENSMUSG00000082932	2.77178139	0.011311946	0.323764975	0.809566768	0	Cyp2j8	chr4	96526931	96527332	4:96526931-96527332	.	.	96526931	96527332	0	1	401	96526922	cluster_3	Intron (ENSMUST00000030303/ENSMUSG00000052914, intron 6 of 8)	4	96444596	96507386	62791	2	ENSMUST00000124729	-19546	ENSMUSG00000082932
ENSMUSG00000082935	18.47684693	0.202690262	0.335851438	0.218298095	0.389654299	AC115920.2	chr1	21538410	21538811	1:21538410-21538811	.	.	21538410	21538811	0	1	401	21538408	cluster_3	Intron (ENSMUST00000029667/ENSMUSG00000028033, intron 2 of 13)	1	21511870	21513127	1258	2	ENSMUST00000179051	-25284	ENSMUSG00000082935
ENSMUSG00000082935	18.47684693	0.202690262	0.335851438	0.218298095	0.389654299	AC115920.2	chr1	21605757	21606158	1:21605757-21606158	.	.	21605757	21606158	0	1	401	21605755	cluster_3	Intron (ENSMUST00000029667/ENSMUSG00000028033, intron 1 of 13)	1	21511870	21513127	1258	2	ENSMUST00000179051	-92631	ENSMUSG00000082935
ENSMUSG00000082938	5.777658184	0.142689486	0.352864691	0.153507417	0.305129364	AC110538.1	chr5	40316715	40317116	5:40316715-40317116	.	.	40316715	40317116	0	1	401	40316711	cluster_3	Distal Intergenic	5	40328438	40329427	990	1	ENSMUST00000118681	-11322	ENSMUSG00000082938
ENSMUSG00000082998	2.510734558	0.059135213	0.326405023	0.447559182	0	RP24-313C24.1	chr4	69677488	69677889	4:69677488-69677889	.	.	69677488	69677889	0	1	401	69677482	cluster_3	Distal Intergenic	4	69691978	69692574	597	1	ENSMUST00000117230	-14089	ENSMUSG00000082998
ENSMUSG00000083086	2.004579673	0.008201494	0.32648624	0.776031319	0	RP24-398G2.1	chr6	97855707	97856108	6:97855707-97856108	.	.	97855707	97856108	0	1	401	97855698	cluster_3	Intron (ENSMUST00000148233/ENSMUSG00000035158, intron 1 of 1)	6	97890288	97890539	252	2	ENSMUST00000118062	34431	ENSMUSG00000083086
ENSMUSG00000083149	7.025742175	0.046593713	0.301494953	0.710301136	0.829202067	RP23-276E19.2	chr13	32005185	32005586	13:32005185-32005586	.	.	32005185	32005586	0	1	401	32005182	cluster_1	Intron (ENSMUST00000041859/ENSMUSG00000038372, intron 7 of 10)	13	31884225	31885224	1000	1	ENSMUST00000118067	120961	ENSMUSG00000083149
ENSMUSG00000083149	7.025742175	0.046593713	0.301494953	0.710301136	0.829202067	RP23-276E19.2	chr13	32055289	32055690	13:32055289-32055690	.	.	32055289	32055690	0	1	401	32055286	cluster_3	Intron (ENSMUST00000041859/ENSMUSG00000038372, intron 7 of 10)	13	31884225	31885224	1000	1	ENSMUST00000118067	171065	ENSMUSG00000083149
ENSMUSG00000083186	2.66823299	-0.044755898	0.320888081	0.60236049	0	RP23-458D19.1	chr4	3704542	3704943	4:3704542-3704943	.	.	3704542	3704943	0	1	401	3704539	cluster_3	Intron (ENSMUST00000041377/ENSMUSG00000042228, intron 1 of 12)	4	3720427	3721026	600	2	ENSMUST00000121238	16083	ENSMUSG00000083186
ENSMUSG00000083284	65.32381355	-0.099370164	0.21204542	0.542614387	0.70222238	RP23-393F9.1	chr2	80603721	80604122	2:80603721-80604122	.	.	80603721	80604122	0	1	401	80603713	cluster_1	Promoter (<=1kb)	2	80602733	80603340	608	1	ENSMUST00000121557	989	ENSMUSG00000083284
ENSMUSG00000083326	6.478958879	0.137619852	0.330726572	0.306871388	0.488795379	Rpl38-ps1	chr4	138426845	138427246	4:138426845-138427246	.	.	138426845	138427246	0	1	401	138426844	cluster_1	Promoter (1-2kb)	4	138425790	138426002	213	1	ENSMUST00000169875	1056	ENSMUSG00000083326
ENSMUSG00000083328	3.883112847	0.175451961	0.376698194	0.106831729	0	RP23-246P12.3	chr4	13536905	13537306	4:13536905-13537306	.	.	13536905	13537306	0	1	401	13536904	cluster_1	Distal Intergenic	4	13482755	13483192	438	2	ENSMUST00000118781	-53714	ENSMUSG00000083328
ENSMUSG00000083372	1.347413094	-0.003704219	0.319087545	0.96064298	0	RP23-58H16.1	chr4	72605128	72605529	4:72605128-72605529	.	.	72605128	72605529	0	1	401	72605121	cluster_1	Distal Intergenic	4	72542666	72542998	333	1	ENSMUST00000117763	62463	ENSMUSG00000083372
ENSMUSG00000083380	13.37656281	0.003326984	0.294056975	0.982059656	0.990382611	AC119884.2	chr15	73814037	73814438	15:73814037-73814438	.	.	73814037	73814438	0	1	401	73814030	cluster_3	Intron (ENSMUST00000151999/ENSMUSG00000072487, intron 4 of 24)	15	73809507	73809896	390	2	ENSMUST00000120938	-4142	ENSMUSG00000083380
ENSMUSG00000083477	11.95369694	0.019701981	0.285823266	0.88968427	0.939868804	AC103623.1	chr5	49571915	49572316	5:49571915-49572316	.	.	49571915	49572316	0	1	401	49571911	cluster_2	Distal Intergenic	5	49552257	49553270	1014	1	ENSMUST00000120352	19659	ENSMUSG00000083477
ENSMUSG00000083674	46.00775937	0.405938049	0.383854878	0.061960667	0.160179211	Zfp133-ps	chr2	144435630	144436031	2:144435630-144436031	.	.	144435630	144436031	0	1	401	144435629	cluster_3	Distal Intergenic	2	144459280	144467794	8515	1	ENSMUST00000124788	-23249	ENSMUSG00000083674
ENSMUSG00000083780	5.645560401	0.013957273	0.301715208	0.908577803	0.949851183	RP23-108K17.1	chr4	105715213	105715614	4:105715213-105715614	.	.	105715213	105715614	0	1	401	105715212	cluster_3	Distal Intergenic	4	105794219	105794711	493	1	ENSMUST00000119740	-78605	ENSMUSG00000083780
ENSMUSG00000083780	5.645560401	0.013957273	0.301715208	0.908577803	0.949851183	RP23-108K17.1	chr4	105820084	105820485	4:105820084-105820485	.	.	105820084	105820485	0	1	401	105820083	cluster_1	Distal Intergenic	4	105794219	105794711	493	1	ENSMUST00000119740	25866	ENSMUSG00000083780
ENSMUSG00000083833	18.55047939	-0.227044715	0.347437178	0.184476101	0.347982753	RP23-265I19.1	chr5	115793825	115794226	5:115793825-115794226	.	.	115793825	115794226	0	1	401	115793824	cluster_3	Distal Intergenic	5	115801677	115802159	483	2	ENSMUST00000118829	7933	ENSMUSG00000083833
ENSMUSG00000084098	15.76093236	0.044145855	0.288008794	0.756288278	0.859725497	RP23-54E16.3	chr2	23261550	23261951	2:23261550-23261951	.	.	23261550	23261951	0	1	401	23261548	cluster_3	Intron (ENSMUST00000028113/ENSMUSG00000026774, intron 9 of 10)	2	23235236	23235739	504	1	ENSMUST00000118834	26315	ENSMUSG00000084098
ENSMUSG00000084106	55.15610965	1.193298813	0.302502109	6.02787E-06	7.75193E-05	AC120860.1	chr1	86823225	86823626	1:86823225-86823626	.	.	86823225	86823626	0	1	401	86823217	cluster_3	Intron (ENSMUST00000065694/ENSMUSG00000053333, intron 6 of 20)	1	86908793	86909683	891	2	ENSMUST00000120149	86057	ENSMUSG00000084106
ENSMUSG00000084106	55.15610965	1.193298813	0.302502109	6.02787E-06	7.75193E-05	AC120860.1	chr1	86986416	86986817	1:86986416-86986817	.	.	86986416	86986817	0	1	401	86986408	cluster_3	Intron (ENSMUST00000065694/ENSMUSG00000053333, intron 12 of 20)	1	86908762	86909703	942	2	ENSMUST00000167233	-76714	ENSMUSG00000084106
ENSMUSG00000084277	4.449150935	0.141194551	0.348202473	0.214835907	0	RP23-28I4.2	chr11	115660395	115660796	11:115660395-115660796	.	.	115660395	115660796	0	1	401	115660394	cluster_3	Promoter (2-3kb)	11	115657491	115657559	69	2	ENSMUST00000118223	-2837	ENSMUSG00000084277
ENSMUSG00000084277	4.449150935	0.141194551	0.348202473	0.214835907	0	RP23-28I4.2	chr11	115667751	115668152	11:115667751-115668152	.	.	115667751	115668152	0	1	401	115667750	cluster_3	Intron (ENSMUST00000106499/ENSMUSG00000059923, intron 1 of 3)	11	115657491	115657559	69	2	ENSMUST00000118223	-10193	ENSMUSG00000084277
ENSMUSG00000084343	3.448760252	-0.014585781	0.326055138	0.838718583	0	AC127225.2	chr3	152149342	152149743	3:152149342-152149743	.	.	152149342	152149743	0	1	401	152149341	cluster_1	Intron (ENSMUST00000046614/ENSMUSG00000039131, intron 1 of 5)	3	152153447	152154116	670	1	ENSMUST00000118766	-3704	ENSMUSG00000084343
ENSMUSG00000084343	3.448760252	-0.014585781	0.326055138	0.838718583	0	AC127225.2	chr3	152155596	152155997	3:152155596-152155997	.	.	152155596	152155997	0	1	401	152155595	cluster_1	Promoter (2-3kb)	3	152153447	152154116	670	1	ENSMUST00000118766	2150	ENSMUSG00000084343
ENSMUSG00000084390	1.186935267	0.06597951	0.335900816	0.182561774	0	RP23-376B1.1	chr17	8603447	8603848	17:8603447-8603848	.	.	8603447	8603848	0	1	401	8603439	cluster_3	Intron (ENSMUST00000115715/ENSMUSG00000023868, intron 1 of 21)	17	8564258	8568860	4603	2	ENSMUST00000119013	-34588	ENSMUSG00000084390
ENSMUSG00000084390	1.186935267	0.06597951	0.335900816	0.182561774	0	RP23-376B1.1	chr17	8659281	8659682	17:8659281-8659682	.	.	8659281	8659682	0	1	401	8659273	cluster_1	Intron (ENSMUST00000115715/ENSMUSG00000023868, intron 1 of 21)	17	8564258	8568860	4603	2	ENSMUST00000119013	-90422	ENSMUSG00000084390
ENSMUSG00000084664	2.39587959	-0.067948203	0.332008291	0.349834561	0	Gm23213	chr12	61842547	61842948	12:61842547-61842948	.	.	61842547	61842948	0	1	401	61842541	cluster_1	Intron (ENSMUST00000055815/ENSMUSG00000035653, intron 3 of 3)	12	61867056	61867368	313	1	ENSMUST00000122715	-24108	ENSMUSG00000084664
ENSMUSG00000084772	5.514548256	-0.003420834	0.315500062	0.97341824	0.986092322	RP23-413D8.3	chr6	17059391	17059792	6:17059391-17059792	.	.	17059391	17059792	0	1	401	17059390	cluster_1	Exon (ENSMUST00000140746/ENSMUSG00000084772, exon 1 of 2)	6	17058806	17064996	6191	2	ENSMUST00000140746	5204	ENSMUSG00000084772
ENSMUSG00000084783	2.769225309	-0.110787613	0.340637864	0.238942274	0	AC114598.1	chr8	11421942	11422343	8:11421942-11422343	.	.	11421942	11422343	0	1	401	11421941	cluster_3	Intron (ENSMUST00000033899/ENSMUSG00000031503, intron 22 of 47)	8	11399186	11417892	18707	2	ENSMUST00000148654	-4051	ENSMUSG00000084783
ENSMUSG00000084860	2.614804294	-0.01069664	0.322219135	0.889795617	0	RP23-104G24.2	chr13	104660332	104660733	13:104660332-104660733	.	.	104660332	104660733	0	1	401	104660331	cluster_3	Intron (ENSMUST00000022228/ENSMUSG00000021715, intron 12 of 13)	13	104684931	104694994	10064	1	ENSMUST00000131215	-24198	ENSMUSG00000084860
ENSMUSG00000084863	2.584429091	-0.04353932	0.325764641	0.497409245	0	RP23-27B23.4	chr3	108288413	108288814	3:108288413-108288814	.	.	108288413	108288814	0	1	401	108288412	cluster_3	Intron (ENSMUST00000102632/ENSMUSG00000068747, intron 1 of 19)	3	108283898	108284843	946	2	ENSMUST00000148844	-3571	ENSMUSG00000084863
ENSMUSG00000084873	8.171092614	-0.4908768	0.717688777	0.030187765	0.092976294	RP23-339H16.1	chr15	18614049	18614450	15:18614049-18614450	.	.	18614049	18614450	0	1	401	18614048	cluster_3	Distal Intergenic	15	18698194	18818772	120579	2	ENSMUST00000150382	204322	ENSMUSG00000084873
ENSMUSG00000084919	1.962248816	-0.023854867	0.327431862	0.653454812	0	Ptprtos	chr2	162394689	162395090	2:162394689-162395090	.	.	162394689	162395090	0	1	401	162394688	cluster_1	Intron (ENSMUST00000109443/ENSMUSG00000053141, intron 1 of 30)	2	162390813	162393945	3133	1	ENSMUST00000151688	3877	ENSMUSG00000084919
ENSMUSG00000084929	1.870717061	-0.070307584	0.329410645	0.377474807	0	Foxo6os	chr4	120304640	120305041	4:120304640-120305041	.	.	120304640	120305041	0	1	401	120304639	cluster_1	Distal Intergenic	4	120291350	120303892	12543	1	ENSMUST00000152384	13291	ENSMUSG00000084929
ENSMUSG00000085014	2.11275774	-0.065991562	0.329484502	0.329067828	0	RP23-193K10.1	chr2	51768673	51769074	2:51768673-51769074	.	.	51768673	51769074	0	1	401	51768668	cluster_1	Distal Intergenic	2	51656966	51732009	75044	2	ENSMUST00000143870	-36665	ENSMUSG00000085014
ENSMUSG00000085025	11.27411238	-0.028541462	0.293988525	0.827873469	0.903839541	RP23-89M14.4	chr2	85229451	85229852	2:85229451-85229852	.	.	85229451	85229852	0	1	401	85229443	cluster_1	Distal Intergenic	2	85233675	85243678	10004	1	ENSMUST00000136578	-3823	ENSMUSG00000085025
ENSMUSG00000085030	101.215678	0.250504755	0.297648307	0.179757958	0.34174444	AC147266.3	chr8	123844330	123844731	8:123844330-123844731	.	.	123844330	123844731	0	1	401	123844329	cluster_1	Intron (ENSMUST00000127664/ENSMUSG00000092329, intron 1 of 15)	8	123838553	123840785	2233	2	ENSMUST00000138442	-3546	ENSMUSG00000085030
ENSMUSG00000085125	4.912347764	0.108911782	0.3429783	0.19799025	0.364037881	AC104917.1	chr1	17810307	17810708	1:17810307-17810708	.	.	17810307	17810708	0	1	401	17810306	cluster_3	Distal Intergenic	1	17692904	17727646	34743	2	ENSMUST00000127328	-82662	ENSMUSG00000085125
ENSMUSG00000085133	1973.902564	0.810013433	0.176687526	4.65283E-07	8.14909E-06	RP24-84B10.1	chr14	121183480	121183881	14:121183480-121183881	.	.	121183480	121183881	0	1	401	121183479	cluster_3	Intron (ENSMUST00000135010/ENSMUSG00000025555, intron 2 of 7)	14	121248706	121251497	2792	1	ENSMUST00000130256	-64825	ENSMUSG00000085133
