chr	start	end	peakID	baseMean	log2FoldChange	pvalue	padj	geneID	symbol	Annotation_homer	homer_genes
16	38741767	38743312	16_38741767_38743312	148.910838022068	0.00184905669477903	0.93831850703134	0.9936030454917	ENSMUSG00000022793.17	B4galt4	intron	ENSMUSG00000022793.17
16	4593182	4596700	16_4593182_4596700	304.803478356947	-0.00120576661736435	0.9407719151459929	0.9936030454917	ENSMUSG00000014303.13	Glis2	intron	ENSMUSG00000014303.13
6	72096955	72099136	6_72096955_72099136	264.245641456871	-0.00208971837693152	0.9429333677343349	0.9936030454917	ENSMUSG00000056091.12	St3gal5	intron	ENSMUSG00000056091.12
1	60179879	60181498	1_60179879_60181498	203.65301743643997	0.00164994521302069	0.948003129408665	0.9936030454917	ENSMUSG00000073664.11	Nbeal1	promoter-TSS	ENSMUSG00000073664.11
8	25784171	25786651	8_25784171_25786651	318.111064320545	-0.0030652763736594302	0.9488017112520891	0.9936030454917	ENSMUSG00000037296.7	Lsm1	promoter-TSS	ENSMUSG00000037316.9
10	82354197	82354950	10_82354197_82354950	88.1387141969396	-0.0013465150973650001	0.941288659946998	0.9936030454917	ENSMUSG00000073427.4	RP24-456P10.1	intron	ENSMUSG00000073427.4
8	25784171	25786651	8_25784171_25786651	318.111064320545	-0.0030652763736594302	0.9488017112520891	0.9936030454917	ENSMUSG00000037316.9	Bag4	promoter-TSS	ENSMUSG00000037316.9
2	30807236	30808996	2_30807236_30808996	206.60229558697898	0.00149000377447924	0.9575363289398059	0.9936030454917	ENSMUSG00000026857.9	Ntmt1	promoter-TSS	ENSMUSG00000026857.9
8	27127772	27128694	8_27127772_27128694	97.00530933097359	0.0014033736212147301	0.941286144733125	0.9936030454917	ENSMUSG00000031487.5	Brf2	promoter-TSS	ENSMUSG00000031487.5
2	30807236	30808996	2_30807236_30808996	206.60229558697898	0.00149000377447924	0.9575363289398059	0.9936030454917	ENSMUSG00000085491.1	RP23-221O14.2	promoter-TSS	ENSMUSG00000026857.9
2	180256245	180258503	2_180256245_180258503	255.85178540009102	0.0014717443142471301	0.959983168124711	0.9936030454917	ENSMUSG00000038990.14	Cables2	promoter-TSS	ENSMUSG00000039001.12
2	180256245	180258503	2_180256245_180258503	255.85178540009102	0.0014717443142471301	0.959983168124711	0.9936030454917	ENSMUSG00000092827.1	Mir3091	promoter-TSS	ENSMUSG00000039001.12
2	180256245	180258503	2_180256245_180258503	255.85178540009102	0.0014717443142471301	0.959983168124711	0.9936030454917	ENSMUSG00000039001.12	Rps21	promoter-TSS	ENSMUSG00000039001.12
3	89226257	89228478	3_89226257_89228478	180.177182043246	-0.00138777961720003	0.9522585165973431	0.9936030454917	ENSMUSG00000064068.14	Mtx1	promoter-TSS	ENSMUSG00000064068.14
3	89226257	89228478	3_89226257_89228478	180.177182043246	-0.00138777961720003	0.9522585165973431	0.9936030454917	ENSMUSG00000028047.11	Thbs3	promoter-TSS	ENSMUSG00000064068.14
3	89226257	89228478	3_89226257_89228478	180.177182043246	-0.00138777961720003	0.9522585165973431	0.9936030454917	ENSMUSG00000076255.2	Mir92b	promoter-TSS	ENSMUSG00000064068.14
8	41052830	41054565	8_41052830_41054565	103.13221888015998	0.0010513520773806	0.956809696219833	0.9936030454917	ENSMUSG00000045636.16	Mtus1	intron	ENSMUSG00000085672.1
18	12304880	12305707	18_12304880_12305707	69.1710154318413	-0.0012430578130372	0.938992644820048	0.9936030454917	ENSMUSG00000057766.13	Ankrd29	intron	ENSMUSG00000057766.13
8	41052830	41054565	8_41052830_41054565	103.13221888015998	0.0010513520773806	0.956809696219833	0.9936030454917	ENSMUSG00000085672.1	AC156554.1	intron	ENSMUSG00000085672.1
16	23224475	23227130	16_23224475_23227130	278.676963190221	-0.00192247757742003	0.9442277567239821	0.9936030454917	ENSMUSG00000068463.4	RP24-69M4.1	promoter-TSS	ENSMUSG00000045231.5
16	23224475	23227130	16_23224475_23227130	278.676963190221	-0.00192247757742003	0.9442277567239821	0.9936030454917	ENSMUSG00000045231.5	RP24-69M4.4	promoter-TSS	ENSMUSG00000045231.5
16	23224475	23227130	16_23224475_23227130	278.676963190221	-0.00192247757742003	0.9442277567239821	0.9936030454917	ENSMUSG00000022885.16	St6gal1	promoter-TSS	ENSMUSG00000045231.5
19	7480733	7484578	19_7480733_7484578	554.168359198809	-0.00239216723981175	0.9425704054549029	0.9936030454917	ENSMUSG00000024758.14	Rtn3	intron	ENSMUSG00000024758.14
15	75565158	75567393	15_75565158_75567393	198.323471081955	0.00152712837598069	0.953062590976929	0.9936030454917	ENSMUSG00000022577.17	Ly6h	TTS	ENSMUSG00000022577.17
18	60622855	60624072	18_60622855_60624072	126.066323327243	-0.00162767272988612	0.937367376507438	0.9936030454917	ENSMUSG00000043079.17	Synpo	promoter-TSS	ENSMUSG00000043079.17
10	62791064	62793307	10_62791064_62793307	261.13615921404704	0.00197256135896315	0.940861189000269	0.9936030454917	ENSMUSG00000020074.7	Ccar1	promoter-TSS	ENSMUSG00000020074.7
8	95887172	95888553	8_95887172_95888553	160.55894502948	-0.000532318431220506	0.9477914180156851	0.9936030454917	ENSMUSG00000031672.8	Got2	exon	ENSMUSG00000031672.8
15	98708081	98708636	15_98708081_98708636	44.5537301546055	0.00101660916739122	0.942802773059091	0.9936030454917	ENSMUSG00000003354.6	Ccdc65	exon	ENSMUSG00000003354.6
17	33823412	33825429	17_33823412_33825429	334.799836180447	0.0025445334894242102	0.9369960585685619	0.9936030454917	ENSMUSG00000041881.12	Ndufa7	promoter-TSS	ENSMUSG00000041881.12
17	33823412	33825429	17_33823412_33825429	334.799836180447	0.0025445334894242102	0.9369960585685619	0.9936030454917	ENSMUSG00000067288.12	Rps28	promoter-TSS	ENSMUSG00000041881.12
2	174327129	174332430	2_174327129_174332430	464.742441195046	0.00259723500438766	0.9404782776313559	0.9936030454917	ENSMUSG00000027523.19	Gnas	promoter-TSS	ENSMUSG00000027523.19
17	17294077	17295462	17_17294077_17295462	235.978948239548	0.00164300408846208	0.95254780871695	0.9936030454917	ENSMUSG00000072761.10	RP23-15O6.1	intron	ENSMUSG00000072761.10
2	174327129	174332430	2_174327129_174332430	464.742441195046	0.00259723500438766	0.9404782776313559	0.9936030454917	ENSMUSG00000090625.1	Gm20721	promoter-TSS	ENSMUSG00000027523.19
1	171221285	171222437	1_171221285_171222437	150.109132198646	0.0019537627754866397	0.9362052670278209	0.9936030454917	ENSMUSG00000005677.14	Nr1i3	intron	ENSMUSG00000005674.9
5	139791474	139793095	5_139791474_139793095	163.770487588724	0.00169346490507466	0.942441320638559	0.9936030454917	ENSMUSG00000018143.10	Mafk	intron	ENSMUSG00000018143.10
4	110351008	110352199	4_110351008_110352199	190.29887672495602	0.00156957989632582	0.9486716144435279	0.9936030454917	ENSMUSG00000028546.17	Elavl4	intron	ENSMUSG00000028546.17
1	36068400	36070307	1_36068400_36070307	198.876940833344	0.00153764124050258	0.956112542644711	0.9936030454917	ENSMUSG00000045216.7	Hs6st1	intron	ENSMUSG00000045216.7
1	136465897	136466753	1_136465897_136466753	84.0575260783223	-0.0010723488449335301	0.951277399716353	0.9936030454917	ENSMUSG00000041498.13	Kif14	promoter-TSS	ENSMUSG00000041498.13
6	29608348	29610226	6_29608348_29610226	275.318634261363	0.0017579609361816	0.9526200802169591	0.9936030454917	ENSMUSG00000012535.14	Tnpo3	intron	ENSMUSG00000012535.14
18	66457820	66459720	18_66457820_66459720	137.450270553642	0.0011937292983036699	0.9566846083794279	0.9936030454917	ENSMUSG00000024521.7	Pmaip1	exon	ENSMUSG00000024521.7
1	180640364	180642187	1_180640364_180642187	182.83537711481202	0.00160066742286054	0.9501217791143441	0.9936030454917	ENSMUSG00000058729.13	Lin9	promoter-TSS	ENSMUSG00000058729.13
1	171221285	171222437	1_171221285_171222437	150.109132198646	0.0019537627754866397	0.9362052670278209	0.9936030454917	ENSMUSG00000005674.9	Tomm40l	intron	ENSMUSG00000005674.9
10	91081839	91083843	10_91081839_91083843	250.570886388862	-0.00216469709492043	0.935475925794937	0.9936030454917	ENSMUSG00000019979.12	Apaf1	promoter-TSS	ENSMUSG00000019979.12
13	30135963	30137099	13_30135963_30137099	89.925437037844	0.00105222387697958	0.9535246767183441	0.9936030454917	ENSMUSG00000038732.15	Mboat1	promoter-TSS	ENSMUSG00000038732.15
10	91081839	91083843	10_91081839_91083843	250.570886388862	-0.00216469709492043	0.935475925794937	0.9936030454917	ENSMUSG00000019975.12	Ikbip	promoter-TSS	ENSMUSG00000019979.12
19	8888056	8889477	19_8888056_8889477	204.489081506667	-0.0017554568542720002	0.946507060826611	0.9936030454917	ENSMUSG00000070167.1	Snora57	promoter-TSS	ENSMUSG00000116347.1
1	34459370	34460122	1_34459370_34460122	85.61905815709349	0.00108616618997563	0.948756117226997	0.9936030454917	ENSMUSG00000026126.15	Ptpn18	promoter-TSS	ENSMUSG00000026126.15
15	39006050	39006684	15_39006050_39006684	41.5757006547384	0.000698551671054174	0.9570319665705469	0.9936030454917	ENSMUSG00000097875.2	RP23-88A20.4	promoter-TSS	ENSMUSG00000022297.15
15	39006050	39006684	15_39006050_39006684	41.5757006547384	0.000698551671054174	0.9570319665705469	0.9936030454917	ENSMUSG00000022297.15	Fzd6	promoter-TSS	ENSMUSG00000022297.15
2	113327242	113327603	2_113327242_113327603	68.3943274692498	0.00123882769014578	0.9432394928948531	0.9936030454917	ENSMUSG00000044042.18	Fmn1	promoter-TSS	ENSMUSG00000044042.18
19	8888056	8889477	19_8888056_8889477	204.489081506667	-0.0017554568542720002	0.946507060826611	0.9936030454917	ENSMUSG00000071653.9	RP24-458M20.2	promoter-TSS	ENSMUSG00000116347.1
19	8888056	8889477	19_8888056_8889477	204.489081506667	-0.0017554568542720002	0.946507060826611	0.9936030454917	ENSMUSG00000093314.1	Mir5136	promoter-TSS	ENSMUSG00000116347.1
19	8888056	8889477	19_8888056_8889477	204.489081506667	-0.0017554568542720002	0.946507060826611	0.9936030454917	ENSMUSG00000116347.1	Ints5	promoter-TSS	ENSMUSG00000116347.1
19	8888056	8889477	19_8888056_8889477	204.489081506667	-0.0017554568542720002	0.946507060826611	0.9936030454917	ENSMUSG00000096740.8	Lbhd1	promoter-TSS	ENSMUSG00000116347.1
7	141561685	141564401	7_141561685_141564401	253.841885488698	0.0011865298454104	0.9555933949144889	0.9936030454917	ENSMUSG00000002957.11	Ap2a2	intron	ENSMUSG00000002957.11
3	117868652	117869465	3_117868652_117869465	76.3957600132819	-0.000938747537444647	0.956474276865711	0.9936030454917	ENSMUSG00000028007.13	Snx7	promoter-TSS	ENSMUSG00000028007.13
2	34869470	34871938	2_34869470_34871938	261.396268464229	-0.0013503167696824099	0.9602700056371729	0.9936030454917	ENSMUSG00000026869.12	Psmd5	TTS	ENSMUSG00000026869.12
5	135186245	135189126	5_135186245_135189126	297.51372289726896	0.00204757512263575	0.947317374090671	0.9936030454917	ENSMUSG00000002748.7	Baz1b	exon	ENSMUSG00000002748.7
13	67305593	67306450	13_67305593_67306450	112.665177487729	0.00114278774711045	0.9507334401926101	0.9936030454917	ENSMUSG00000055341.10	Zfp457	exon	ENSMUSG00000055341.10
13	67305593	67306450	13_67305593_67306450	112.665177487729	0.00114278774711045	0.9507334401926101	0.9936030454917	ENSMUSG00000114863.1	RP24-242F4.11	exon	ENSMUSG00000055341.10
X	106010676	106011865	X_106010676_106011865	119.53564426130698	0.00135712444633265	0.959405905814303	0.9936030454917	ENSMUSG00000031232.16	Magt1	intron	ENSMUSG00000031232.16
14	70442550	70444128	14_70442550_70444128	198.316154361279	0.00158892681587751	0.9497650151499369	0.9936030454917	ENSMUSG00000000776.13	Polr3d	promoter-TSS	ENSMUSG00000000776.13
X	13280306	13283899	X_13280306_13283899	322.44685258594	0.00187329475464021	0.955772341223048	0.9936030454917	ENSMUSG00000000787.12	Ddx3x	intron	ENSMUSG00000000787.12
7	101932827	101934767	7_101932827_101934767	222.685374064915	0.00199849454279959	0.942833767355346	0.9936030454917	ENSMUSG00000064307.13	Lrrc51	promoter-TSS	ENSMUSG00000064307.13
7	101932827	101934767	7_101932827_101934767	222.685374064915	0.00199849454279959	0.942833767355346	0.9936030454917	ENSMUSG00000066306.13	Numa1	promoter-TSS	ENSMUSG00000064307.13
11	101225688	101226803	11_101225688_101226803	116.53864494618401	0.0015730735902469099	0.9488370817738699	0.9936030454917	ENSMUSG00000006920.14	Ezh1	intron	ENSMUSG00000006920.14
1	79671595	79672409	1_79671595_79672409	78.6780372640025	-0.0012240845000570698	0.94443160571111	0.9936030454917	ENSMUSG00000054702.14	Ap1s3	promoter-TSS	ENSMUSG00000054702.14
16	22008691	22010719	16_22008691_22010719	166.706035699842	0.0016724897873421302	0.947826248977968	0.9936030454917	ENSMUSG00000022855.9	Senp2	promoter-TSS	ENSMUSG00000022855.9
8	69088398	69090352	8_69088398_69090352	265.94460974887903	-0.00127307196131234	0.9348667646529399	0.9936030454917	ENSMUSG00000036330.12	Slc18a1	promoter-TSS	ENSMUSG00000036330.12
8	69088398	69090352	8_69088398_69090352	265.94460974887903	-0.00127307196131234	0.9348667646529399	0.9936030454917	ENSMUSG00000006273.14	Atp6v1b2	promoter-TSS	ENSMUSG00000036330.12
2	34371384	34372698	2_34371384_34372698	121.54215234144199	0.00169675451135429	0.938103611821418	0.9936030454917	ENSMUSG00000038718.15	Pbx3	promoter-TSS	ENSMUSG00000038718.15
8	48553282	48556418	8_48553282_48556418	272.179107771906	-0.00231735322365542	0.934523473768903	0.9936030454917	ENSMUSG00000031561.16	Tenm3	intron	ENSMUSG00000031561.16
8	69972692	69974406	8_69972692_69974406	209.643111734735	0.00217061730243313	0.9378223446610879	0.9936030454917	ENSMUSG00000036180.15	Gatad2a	intron	ENSMUSG00000036180.15
6	35538278	35539757	6_35538278_35539757	177.977153147332	0.00165818357079905	0.9484110441687241	0.9936030454917	ENSMUSG00000029840.8	Mtpn	intron	ENSMUSG00000029840.8
7	113512964	113515686	7_113512964_113515686	237.516990512288	0.00200446563234539	0.942610374099704	0.9936030454917	ENSMUSG00000030759.16	Far1	exon	ENSMUSG00000030759.16
1	15285733	15288026	1_15285733_15288026	201.21719549461997	0.00159716920091036	0.9527290074448299	0.9936030454917	ENSMUSG00000092083.4	Kcnb2	promoter-TSS	ENSMUSG00000092083.4
8	41239019	41241783	8_41239019_41241783	313.07282363490896	0.00239586851066562	0.9382608692348	0.9936030454917	ENSMUSG00000031592.10	Pcm1	intron	ENSMUSG00000031592.10
1	156303021	156304120	1_156303021_156304120	79.0861409353822	0.00261723109809237	0.953575245275386	0.9936030454917	ENSMUSG00000060985.15	Tdrd5	promoter-TSS	ENSMUSG00000060985.15
1	156303021	156304120	1_156303021_156304120	79.0861409353822	0.00261723109809237	0.953575245275386	0.9936030454917	ENSMUSG00000103705.1	CH36-500J15.2	promoter-TSS	ENSMUSG00000060985.15
9	78478002	78482582	9_78478002_78482582	429.89899593020897	-0.00197415930706892	0.9521422452943149	0.9936030454917	ENSMUSG00000076138.1	Gm26377	promoter-TSS	ENSMUSG00000037742.14
9	78478002	78482582	9_78478002_78482582	429.89899593020897	-0.00197415930706892	0.9521422452943149	0.9936030454917	ENSMUSG00000037742.14	Eef1a1	promoter-TSS	ENSMUSG00000037742.14
7	141474215	141476238	7_141474215_141476238	254.747970965299	-0.00227376522477532	0.9356457381612879	0.9936030454917	ENSMUSG00000038489.8	Polr2l	promoter-TSS	ENSMUSG00000038489.8
2	68860915	68864110	2_68860915_68864110	413.42525923187105	0.0017753999542826	0.957311138961955	0.9936030454917	ENSMUSG00000027035.10	Cers6	exon	ENSMUSG00000027035.10
7	141474215	141476238	7_141474215_141476238	254.747970965299	-0.00227376522477532	0.9356457381612879	0.9936030454917	ENSMUSG00000025511.14	Tspan4	promoter-TSS	ENSMUSG00000038489.8
4	148625265	148627402	4_148625265_148627402	226.954943029686	0.00213787715990376	0.938975727034357	0.9936030454917	ENSMUSG00000041459.15	Tardbp	promoter-TSS	ENSMUSG00000041459.15
14	70442550	70444128	14_70442550_70444128	198.316154361279	0.00158892681587751	0.9497650151499369	0.9936030454917	ENSMUSG00000065528.1	Mir320	promoter-TSS	ENSMUSG00000000776.13
11	52395983	52397557	11_52395983_52397557	158.606425872269	0.00126987988739069	0.957223418484221	0.9936030454917	ENSMUSG00000036275.13	RP23-289H16.2	exon	ENSMUSG00000036275.13
9	102717312	102720412	9_102717312_102720412	308.04453282049	-0.00181107726135648	0.94180685046727	0.9936030454917	ENSMUSG00000032531.15	Amotl2	intron	ENSMUSG00000032531.15
2	91443085	91444904	2_91443085_91444904	175.632459937516	-0.00158370568755613	0.9487805213828521	0.9936030454917	ENSMUSG00000040591.18	RP23-42N14.3	intron	ENSMUSG00000040591.18
8	94010319	94013310	8_94010319_94013310	238.490073688505	0.0018223715947005398	0.9511358288212679	0.9936030454917	ENSMUSG00000031751.14	Amfr	intron	ENSMUSG00000031751.14
3	115887302	115888935	3_115887302_115888935	273.606659411935	0.00160027001092099	0.9566984146872399	0.9936030454917	ENSMUSG00000033554.17	Dph5	promoter-TSS	ENSMUSG00000054426.11
4	119491649	119493174	4_119491649_119493174	115.45129249828501	-0.0016501368995636599	0.937510088791112	0.9936030454917	ENSMUSG00000048899.8	Rimkla	promoter-TSS	ENSMUSG00000048899.8
3	115887302	115888935	3_115887302_115888935	273.606659411935	0.00160027001092099	0.9566984146872399	0.9936030454917	ENSMUSG00000054426.11	RP24-155C13.1	promoter-TSS	ENSMUSG00000054426.11
16	44172340	44174483	16_44172340_44174483	215.65398415559898	0.0018199688049669199	0.9477486066733251	0.9936030454917	ENSMUSG00000068284.14	Usf3	promoter-TSS	ENSMUSG00000068284.14
5	122421930	122423931	5_122421930_122423931	232.370933855999	-0.0019623450960111603	0.936510609598165	0.9936030454917	ENSMUSG00000029466.11	Anapc7	intron	ENSMUSG00000029466.11
7	105785094	105788444	7_105785094_105788444	272.285135524323	-0.0017653493160064602	0.949599231283798	0.9936030454917	ENSMUSG00000086414.2	AC121823.2	intron	ENSMUSG00000036862.15
3	20057301	20058657	3_20057301_20058657	147.57842006561398	0.00142914615279943	0.9507305883733108	0.9936030454917	ENSMUSG00000002428.12	Hltf	promoter-TSS	ENSMUSG00000002428.12
15	102458597	102459605	15_102458597_102459605	58.6588277826258	-0.0010505909591091	0.9544548112672729	0.9936030454917	ENSMUSG00000023048.13	Prr13	promoter-TSS	ENSMUSG00000023048.13
15	102458597	102459605	15_102458597_102459605	58.6588277826258	-0.0010505909591091	0.9544548112672729	0.9936030454917	ENSMUSG00000097234.1	Gm26518	promoter-TSS	ENSMUSG00000023048.13
7	105785094	105788444	7_105785094_105788444	272.285135524323	-0.0017653493160064602	0.949599231283798	0.9936030454917	ENSMUSG00000036862.15	Dchs1	intron	ENSMUSG00000036862.15
11	86682238	86685083	11_86682238_86685083	286.508899831851	0.0019378034341754802	0.948912606408524	0.9936030454917	ENSMUSG00000072582.9	Ptrh2	promoter-TSS	ENSMUSG00000072582.9
11	86682238	86685083	11_86682238_86685083	286.508899831851	0.0019378034341754802	0.948912606408524	0.9936030454917	ENSMUSG00000018171.9	Vmp1	promoter-TSS	ENSMUSG00000072582.9
5	86318142	86318594	5_86318142_86318594	47.72667729307779	-0.000998664607852257	0.937334811193646	0.9936030454917	ENSMUSG00000061259.11	Tmprss11d	intron	ENSMUSG00000061259.11
19	6335033	6336678	19_6335033_6336678	182.24394904969898	0.000620874732703458	0.9407451535539492	0.9936030454917	ENSMUSG00000024947.16	Men1	exon	ENSMUSG00000024947.16
12	78225164	78228984	12_78225164_78228984	435.342688108451	0.00169811567494251	0.959902843648355	0.9936030454917	ENSMUSG00000047454.12	Gphn	promoter-TSS	ENSMUSG00000112302.1
12	78225164	78228984	12_78225164_78228984	435.342688108451	0.00169811567494251	0.959902843648355	0.9936030454917	ENSMUSG00000112302.1	RP24-454N4.2	promoter-TSS	ENSMUSG00000112302.1
X	71215109	71215970	X_71215109_71215970	52.19093723883229	-0.00107860369620769	0.9354077332263809	0.9936030454917	ENSMUSG00000031337.16	Mtm1	intron	ENSMUSG00000031337.16
X	112600741	112602433	X_112600741_112602433	145.97956303165898	0.000707222065869107	0.958517530511641	0.9936030454917	ENSMUSG00000025529.14	Zfp711	intron	ENSMUSG00000025529.14
9	44964621	44966196	9_44964621_44966196	187.61829875936797	0.00147314156427797	0.9536691782827471	0.9936030454917	ENSMUSG00000059890.16	Ube4a	intron	ENSMUSG00000059890.16
